## Traced by TaniTracer at Sat Nov 11 17:35:47 2023 for 220830-E6_Out.czi
#   total_planes = 9; width = 512; height = 512
#   laplace = 1.800000; min_distance = 1; threshold_abs = 0.014000
#   max_diameter = 10.000000; dup_threshold = 3.000000
#   image_clip_min = 10000.000000; image_clip_max = 12924.857000
## Chased by TaniChaser at Sat Nov 11 17:35:47 2023
#   chase_distance = 3.000000
total_index	plane	index	x	y	diameter	intensity	fit_error	chi_square	distance	life_index	life_total
672	6	453	162.21665127575397	240.5682651102543	3.4052827	10860	0.009661098	0.0024636283	0.8110983994651424	6	9
672	7	75	162.3104863166809	240.99864844384138	3.4115627	11230	0.008864543	0.002706417	0.44049384642159717	7	9
672	8	486	163.17149075865746	240.89058969169855	3.8479908	10792	0.03004688	0.007764479	0.8677588046329521	8	9
673	0	673	196.1171999797225	196.97371422499418	3.1651137	11509	0.05733091	0.014520844	0.0	0	4
673	1	613	197.1142687946558	195.60677075386047	2.9136262	11557	0.20952928	0.053534646	1.6919458250746588	1	4
673	2	1155	197.1137257218361	194.41267320513725	2.0364907	11331	1.2799366	0.25495234	1.1940976722173493	2	4
673	3	590	196.87094077467918	194.42168539762497	2.992903	11473	0.21578959	0.05467137	0.24295215615305282	3	4
674	0	674	280.4835792183876	306.03754417970777	3.5648866	10895	0.0044645225	0.0011497872	0.0	0	4
674	1	630	280.4515319466591	305.77922044694424	3.3070536	10900	0.016512312	0.0041912342	0.2603040117518829	1	4
674	2	737	279.59735956788063	306.15330243110657	2.9427042	10903	0.046731643	0.011334756	0.9324954603336549	2	4
674	3	653	280.44951817393303	304.5485074222088	3.9209206	10877	0.0069115018	0.0018274543	1.8170143946739656	3	4
675	0	675	195.4947680234909	247.44319075345993	2.4914854	11412	0.08098581	0.0183127	0.0	0	1
676	0	676	172.1929628252983	394.0825944021344	3.27185	11167	0.06580565	0.016862977	0.0	0	6
676	1	326	174.3298696577549	393.54936906695366	3.4383833	11292	0.0014949616	0.00042898706	2.2024304912251567	1	6
676	2	389	174.90007527172565	393.47241538763046	3.0546973	11295	0.010027393	0.0027103347	0.5753749307757028	2	6
676	3	860	174.133915707469	393.81216363608837	2.691569	11068	0.104026616	0.024162084	0.8381105835342878	3	6
676	4	292	173.77955995500088	395.6798441708088	3.4848166	11157	0.021271987	0.0056908047	1.9009993632510236	4	6
676	5	430	172.98916936293244	394.9496054574847	2.8961139	11082	0.031622835	0.007848498	1.0760882242955188	5	6
677	0	677	311.33642449975014	349.42431432008743	2.6904533	10977	0.06012832	0.014536733	0.0	0	2
677	1	1105	313.1445871889591	347.76695035398006	2.5986946	10713	0.009932953	0.0021902819	2.4528162643782783	1	2
678	0	678	360.89971847832203	271.584480792284	2.6664128	11192	0.0705103	0.017075485	0.0	0	1
679	0	679	272.7554562687874	339.1054044365883	2.8560321	11139	0.00653184	0.0016436579	0.0	0	4
679	1	640	271.24317014217377	338.30277022719383	3.0336637	11204	0.009012265	0.00236827	1.7120838188705243	1	4
679	2	412	270.88826617598534	338.4079880416393	3.0500293	11254	0.06063862	0.016440902	0.37017241076688245	2	4
679	3	863	270.0491372719407	338.31162017583847	3.4090583	11063	0.0042452663	0.0010571061	0.8446443530635547	3	4
680	0	680	249.06939820200205	407.0105467727408	3.2840807	10862	0.08862857	0.022700563	0.0	0	4
680	1	608	249.66276440024376	406.164459630847	3.3148372	10895	0.079967394	0.0207225	1.033415161923729	1	4
680	2	629	248.76111352443695	407.205376341939	3.5540564	10842	0.017340155	0.0045181783	1.3771281353867406	2	4
680	3	439	248.675123244524	406.5204499065876	3.3296175	11091	0.0084108785	0.0023333693	0.6903032305318034	3	4
681	0	681	385.60980209708214	427.7553930282593	3.0787723	10871	0.0007563446	0.00019856563	0.0	0	3
681	1	826	383.8123282045126	429.49880224466324	3.339355	10767	0.0042110216	0.0010397052	2.5040742980813038	1	3
681	2	745	385.0015724558616	429.38495367765427	4.160621	10838	0.008315422	0.0021535475	1.19468129037692	2	3
682	0	682	168.15300506353378	289.69563725590706	3.4816167	10830	0.020135697	0.0051901406	0.0	0	1
683	0	683	323.84530264139175	326.21713541448116	3.6962361	10654	0.05930789	0.015363647	0.0	0	1
684	0	684	73.36378049850464	505.86463141441345	2.7868674	11068	0.025565593	0.006495867	0.0	0	1
685	0	685	365.60139602422714	123.63226175308228	2.6066391	11318	0.6764455	0.15071693	0.0	0	9
685	1	844	365.2050614953041	123.95851680263877	4.8720465	11168	0.18576175	0.04460307	0.513345318647939	1	9
685	2	549	364.7239165008068	124.95436609908938	3.0724103	11166	0.039109983	0.010232872	1.1059911061898242	2	9
685	3	316	364.5305406153202	126.80970181524754	2.5795808	11292	0.050856348	0.013801606	1.8653859795602112	3	9
685	4	513	362.7715755403042	125.05699799582362	2.9948058	11036	0.040905204	0.009876905	2.48312883551162	4	9
685	5	691	364.01910562068224	126.17702794075012	2.9899457	11096	0.10125948	0.023272436	1.6765435809963716	5	9
685	6	769	363.58156779408455	129.06842475384474	2.6348572	10865	0.08597599	0.018790103	2.924314429140193	6	9
685	7	917	362.7409389913082	127.78046584129333	2.8956413	10874	0.10374014	0.022654068	1.53801656183468	7	9
685	8	747	361.9048875942826	127.91366132348776	2.3537557	10973	0.2399489	0.051708333	0.8465949296714679	8	9
686	0	686	293.90870916098356	327.8310862034559	2.9947517	12000	0.23009896	0.05692506	0.0	0	2
686	1	970	293.171755194664	326.8033293187618	2.3126163	11942	0.39719492	0.08790848	1.2646680839296345	1	2
687	0	687	292.4542959034443	69.34498688578606	3.641524	10846	0.0485902	0.012609422	0.0	0	2
687	1	454	293.7592991888523	66.72619333863258	3.6034055	11034	0.06401246	0.017412879	2.9259380064414207	1	2
688	0	688	211.21684300899506	284.0888757184148	2.979131	11269	0.00889943	0.0022906163	0.0	0	4
688	1	1186	211.9496112987399	284.2638358771801	2.8891497	10933	0.5774498	0.12545857	0.7533660621575562	1	4
688	2	772	210.0206039454788	283.69238418340683	3.155293	11212	0.005718645	0.0014618844	2.0118713694597337	2	4
688	3	637	207.14818516373634	284.4695357680321	3.3101637	11513	0.04877349	0.012657627	2.9756939095263695	3	4
689	0	689	118.85088956356049	403.2250216603279	3.9321423	11057	0.11161654	0.02811969	0.0	0	1
690	0	690	388.77080707252026	331.86642231047153	3.870039	10683	0.032359056	0.008332552	0.0	0	9
690	1	396	388.0920635461807	331.475817412138	3.3625722	10880	0.017603721	0.0048515745	0.7831123553807487	1	9
690	2	909	388.6126465201378	331.50473031401634	3.6488853	10627	0.0025117383	0.00063498644	0.5213852593514764	2	9
690	3	466	387.2883741259575	331.6007496714592	3.4761758	10822	0.0068351007	0.0018768854	1.327748880998119	3	9
690	4	141	389.02423889003694	332.6461290717125	3.290385	10979	0.01707473	0.004870351	2.0263377234919533	4	9
690	5	161	389.7521918863058	332.6454792022705	3.18389	10978	0.0019616075	0.00055383134	0.7279532863495534	5	9
690	6	211	389.41202679276466	332.97133633494377	3.3604603	10881	0.017292526	0.004819571	0.4710574930705349	6	9
690	7	134	389.25022888183594	333.30620643496513	3.2830129	11071	0.0060623083	0.0017649258	0.3719093274834838	7	9
690	8	317	387.7609986066818	333.34885850548744	3.214064	10784	0.0047299694	0.0012373629	1.4898409349844826	8	9
691	0	691	227.7311376929283	465.3704177439213	3.525015	11252	0.037723612	0.009786218	0.0	0	8
691	1	202	228.69644179940224	465.83146464824677	3.5483377	11596	0.05719439	0.017235994	1.0697552364739944	1	8
691	2	238	228.23525154590607	465.9755684360862	4.4058228	11504	0.004076017	0.0012783366	0.4831794196667818	2	8
691	3	298	227.31048193573952	465.69264301657677	3.5313444	11533	0.19238554	0.055129603	0.9670809815585085	3	8
691	4	91	227.72354155778885	466.92031145840883	3.868111	11598	0.02743357	0.008547539	1.295294582107834	4	8
691	5	290	228.64026349782944	466.6895099878311	4.5442853	11124	0.061806694	0.017087331	0.9453298018007349	5	8
691	6	362	227.05740232765675	466.5320279598236	3.3920937	11119	0.08888677	0.023277553	1.5906759799487193	6	8
691	7	505	227.7346988618374	467.18425293266773	2.9992456	11027	0.027813006	0.006980208	0.9402808146583799	7	8
692	0	692	202.97963080182672	471.81521528959274	3.1565871	10936	0.004953614	0.0012602718	0.0	0	5
692	1	1205	202.0192109476775	472.82556557655334	3.3745077	10653	0.1227752	0.027336523	1.3939921085161795	1	5
692	2	771	203.50913912057877	471.1816341280937	3.129121	10839	0.015086691	0.0036962952	2.218647463577638	2	5
692	3	1255	201.05228170379996	472.33097529411316	3.0221963	10519	0.06301095	0.013646657	2.712403635576375	3	5
692	4	828	201.58774787187576	472.576419621706	2.5189366	10599	0.21392183	0.044777103	0.5890389928530088	4	5
693	0	693	208.41176345944405	335.61923092603683	3.3764684	10722	0.005105101	0.0012970625	0.0	0	4
693	1	616	208.8296395689249	337.08767773211	3.7966807	10793	0.0066935895	0.0018029197	1.5267470206754643	1	4
693	2	784	209.13352224230766	337.55347591638565	4.413837	10675	0.019508492	0.0048949025	0.5561588151389167	2	4
693	3	568	207.62467256188393	335.9837049841881	3.9257731	10850	0.0053428705	0.0014321953	2.1773396927643702	3	4
694	0	694	304.55667117238045	280.14742992818356	2.9343812	11028	0.034784228	0.009016034	0.0	0	4
694	1	995	303.40550231933594	279.30776381492615	3.9625304	10886	0.05833336	0.013824524	1.424861014265116	1	4
694	2	261	302.77851827442646	278.9022476300597	3.3357296	11372	0.16289523	0.04746351	0.7466942940452087	2	4
694	3	285	302.931656524539	279.6442100703716	3.1853664	11316	0.032043714	0.009245288	0.7576012054380138	3	4
695	0	695	216.66343149542809	255.02928522974253	3.427731	11047	0.055472508	0.014198083	0.0	0	9
695	1	564	217.02939547039568	254.8314193636179	3.4379177	11065	0.022919096	0.006072231	0.4160294844735591	1	9
695	2	860	215.62824684381485	253.99111568462104	3.0752742	10852	0.010036008	0.002537885	1.6338077447193773	2	9
695	3	191	215.44181901216507	255.62534603476524	3.2080894	11423	0.004536443	0.0014014723	1.6448295272599218	3	9
695	4	130	213.68966618180275	255.58624589443207	3.740441	11219	0.040807553	0.011933373	1.7525890453613941	4	9
695	5	39	212.00947108957916	254.75024935603142	3.4375954	11611	0.008753417	0.0028330279	1.876684779111849	5	9
695	6	220	212.1219997704029	253.87158964574337	4.155313	11101	0.05135423	0.014666902	0.8858360968550604	6	9
695	7	171	211.10594705492258	254.25448939204216	3.5610209	11211	0.0101771215	0.0029098082	1.085806307013652	7	9
695	8	621	211.1632767468691	255.17399188876152	4.663527	10723	0.008167718	0.0020397448	0.9212879761789028	8	9
696	0	696	146.16889199614525	317.39175844192505	3.2812424	10778	0.06096557	0.015485859	0.0	0	4
696	1	210	145.75147457420826	317.1821248084307	3.1505375	11174	0.013466854	0.0039674127	0.46710123573865336	1	4
696	2	616	146.0131566906348	317.0653341934085	3.7904444	10790	0.0467136	0.012287008	0.28656164749443763	2	4
696	3	587	145.93861344084144	315.8476694971323	4.520913	10790	0.012680852	0.003458853	1.2199442645658591	3	4
697	0	697	422.24922227859497	421.5068871974945	2.4218614	11159	0.3652333	0.085362986	0.0	0	3
697	1	837	421.5440957248211	421.9006161093712	3.1936145	11010	0.005099022	0.0012473804	0.8076050475849081	1	3
697	2	565	421.4889786243439	422.16272370517254	3.2099202	11070	0.008961657	0.0023348997	0.2678400390938246	2	3
698	0	698	309.1281948387623	241.82479579746723	3.4373538	10770	0.14748459	0.03773546	0.0	0	3
698	1	1202	306.5985763370991	241.2159168869257	2.7107117	10576	0.0063599367	0.0014208076	2.601865348487323	1	3
698	2	1128	309.0520111657679	242.40920296311378	3.2314527	10613	0.048602425	0.010897353	2.728236448358101	2	3
699	0	699	319.3553424477577	10.968620028346777	3.1976209	11228	0.121925294	0.030610224	0.0	0	6
699	1	479	319.03139861673117	12.023978985846043	3.1758482	11200	0.017235402	0.0045822863	1.103957487783881	1	6
699	2	1227	320.9056475907564	12.047545339912176	2.5175896	10983	0.36311582	0.07598169	1.8743971269927486	2	6
699	3	764	320.23304057121277	11.656147509813309	3.2721756	11101	0.014275534	0.0035420663	0.7781982164882485	3	6
699	4	774	318.08083190768957	12.045575812458992	3.214532	10769	0.006699129	0.0015782334	2.18715718096478	4	6
699	5	957	317.04847591370344	12.603744477033615	3.0768774	10670	0.017163282	0.0038456547	1.1735890066084071	5	6
700	0	700	267.0183919630945	96.09154445677996	3.81498	11267	0.10182801	0.026500829	0.0	0	4
700	1	527	267.4756453335285	95.05502247065306	2.8556983	11301	0.10796584	0.027394257	1.1328982622008683	1	4
700	2	205	266.6661463677883	96.35807353258133	4.4052734	11602	0.00987292	0.0029872288	1.5340243301613106	2	4
700	3	254	267.224966943264	95.49344816803932	3.3818934	11560	0.0031240392	0.0009218874	1.0294937865691	3	4
701	0	701	184.1977834403515	302.6460656821728	3.332991	10827	0.0019604415	0.00050177396	0.0	0	9
701	1	271	184.69352933764458	302.9790187291801	3.2805192	11114	0.0013655152	0.00040087086	0.5971781360652715	1	9
701	2	316	184.56774067878723	303.2512221634388	3.2758212	11065	0.037120916	0.010378479	0.2998624623379188	2	9
701	3	273	183.4548344016075	302.93941655009985	3.2771592	11060	0.0014403841	0.0004206631	1.1557608413057159	3	9
701	4	323	180.9182588160038	304.30222940444946	3.4506025	10807	0.010190857	0.0027154896	2.8794920693520525	4	9
701	5	549	180.8935553357005	303.66265189647675	3.6130419	10634	0.0074113198	0.0018431803	0.6400544122523383	5	9
701	6	78	179.89700028300285	303.66234508156776	3.2691033	11148	0.009781625	0.0029647583	0.9965550999280578	6	9
701	7	489	179.44014364480972	303.47121196985245	3.5463994	10685	0.028242059	0.007065094	0.4952270734270378	7	9
701	8	288	179.72227078676224	303.6052023768425	3.5074635	10806	0.0059190635	0.0016399372	0.31232859842104427	8	9
702	0	702	193.39217495918274	148.7975763529539	2.2461076	11167	0.8590867	0.19854212	0.0	0	2
702	1	721	192.86307114362717	150.2012360394001	2.4842002	11218	0.123446584	0.02891578	1.5000704526753672	1	2
703	0	703	284.47285425662994	87.2177712470293	3.043557	10904	0.09499475	0.023501461	0.0	0	2
703	1	1245	285.2718932926655	86.03157092258334	3.426282	10671	0.06880639	0.015164223	1.4302218676919707	1	2
704	0	704	266.76366509497166	435.13062922656536	3.3059835	11306	0.0010612824	0.00027921528	0.0	0	4
704	1	428	266.2188353687525	434.3507630228996	3.4809475	11356	0.016831063	0.0045975866	0.9513310287129642	1	4
704	2	221	266.76428051292896	434.36970564723015	3.5917568	11688	0.00016204511	4.9775535e-05	0.5457739718255459	2	4
704	3	417	268.50045198202133	434.44518679380417	2.2871776	11690	0.9567353	0.23202384	1.7378114896554469	3	4
705	0	705	206.56862512230873	292.2876676917076	2.2285116	11384	0.046829544	0.010789266	0.0	0	4
705	1	1213	206.58345711231232	291.174300044775	1.8095835	11107	0.29284555	0.05702135	1.1134664364783096	1	4
705	2	644	206.39879581332207	289.652076035738	2.3146992	11318	0.8443464	0.1913108	1.5333837513921613	2	4
705	3	752	206.45579731464386	289.6036415398121	2.3252604	11397	0.20806214	0.043483324	0.07480021088562966	3	4
706	0	706	376.3725968003273	403.93534360826015	3.0610425	11784	0.008761076	0.0021954807	0.0	0	2
706	1	352	374.4552848935127	403.50869527459145	3.5650003	12136	0.050834544	0.014050076	1.9642081734468035	1	2
707	0	707	336.0978315100074	82.44685918092728	3.0462184	11128	0.106086165	0.026491359	0.0	0	1
708	0	708	347.8722414523363	223.6340370476246	3.2053506	10761	0.002115565	0.0005490683	0.0	0	4
708	1	889	347.85304318368435	223.82297551631927	3.0821364	10778	0.13655822	0.032515742	0.1899113437157615	1	4
708	2	852	347.9072863906622	224.05999701097608	2.9894602	10751	0.07801533	0.018524636	0.24314916087164543	2	4
708	3	732	346.280675470829	221.68055301904678	3.1302187	10812	0.05340058	0.013389076	2.8822936691546475	3	4
709	0	709	136.20041516423225	402.94001903757453	2.9862213	11204	0.1866302	0.045529652	0.0	0	2
709	1	477	136.49067437648773	403.77441105246544	3.1881437	11307	0.08711888	0.023107339	0.883436723717597	1	2
710	0	710	373.9840184189379	168.00148037658073	2.8997288	10793	0.008966232	0.002212109	0.0	0	9
710	1	874	372.1837978065014	166.7521969974041	3.4704278	10619	0.0037444413	0.00092706835	2.1912332634679377	1	9
710	2	1113	372.0908258035779	168.46717882156372	3.1860256	10527	0.0019177214	0.00045215292	1.7175000583771374	2	9
710	3	753	372.0155326882377	167.94935036823153	3.202745	10711	0.029134396	0.0071850824	0.5232736954004398	3	9
710	4	811	371.511536359787	169.4562787115574	3.4873283	10481	0.0018433535	0.00043882016	1.5889761895669257	4	9
710	5	845	370.9823904559016	169.82244826853275	3.1134768	10457	0.05845972	0.013132269	0.6434870100120081	5	9
710	6	1046	370.72924944758415	170.14402306079865	3.133237	10410	0.030923843	0.006648021	0.4092562975848231	6	9
710	7	635	369.7932667583227	169.6056853234768	3.5393314	10556	0.0026405994	0.00064334745	1.0797551176178253	7	9
710	8	887	369.9407140426338	170.183953627944	3.5513692	10415	0.054198638	0.0122913355	0.5967704195099461	8	9
711	0	711	283.6736041009426	450.6508660018444	2.942263	11798	0.021112068	0.005389181	0.0	0	6
711	1	701	283.5669267773628	451.35178127884865	2.1834261	11741	0.10354188	0.024002407	0.7089867960012232	1	6
711	2	415	281.71754616498947	451.3399450182915	2.972302	12137	0.07176791	0.019200359	1.8494184887381255	2	6
711	3	134	282.01840191707015	454.15275210142136	4.8471756	12359	0.10359666	0.032567054	2.828850980604258	3	6
711	4	623	282.00582611747086	455.5993719995022	3.1777112	11526	0.04561169	0.011041099	1.446674559207751	4	6
711	5	222	281.49300986528397	454.132799372077	3.0069926	11864	0.20823127	0.05555606	1.5536459635386204	5	6
712	0	712	359.5921419262886	298.8383619040251	2.2175007	11926	0.29838514	0.065065034	0.0	0	3
712	1	780	359.4060727953911	300.460362046957	1.6463958	12138	2.3327682	0.45189375	1.6326377997413226	1	3
712	2	797	358.3315247297287	300.17151260375977	2.1403215	11761	0.7358893	0.16173416	1.112693824128692	2	3
713	0	713	308.8038063645363	52.75431302189827	3.8208694	11078	0.029098816	0.0074643367	0.0	0	4
713	1	501	307.50241509079933	55.03702027723193	3.2584116	11245	0.023455448	0.0062933024	2.6276171069833656	1	4
713	2	1219	307.1682143062353	55.87921657413244	3.759243	10877	0.19491898	0.04334459	0.9060820972274746	2	4
713	3	657	307.76279187202454	57.41211372613907	3.4924278	11132	0.006850929	0.0017564751	1.6441703562495777	3	4
714	0	714	234.8585983812809	469.9016423150897	3.3738732	11175	0.040744755	0.010313122	0.0	0	4
714	1	599	236.31970661878586	470.1552927196026	3.4213479	11086	0.00063002825	0.00016758296	1.4829618368030908	1	4
714	2	564	238.27777257561684	470.1499040275812	3.7450662	11087	0.046451923	0.012558034	1.9580733717872054	2	4
714	3	676	236.2149632871151	470.42256662249565	8.3222475	10977	0.019319987	0.0049459515	2.0807515592675947	3	4
715	0	715	375.40115639567375	236.93532095849514	3.4345176	11250	0.22599661	0.056817863	0.0	0	4
715	1	548	375.4608024060726	236.8782505914569	3.7792	11365	0.031547576	0.008512465	0.08255103482320528	1	4
715	2	30	375.7953617274761	238.57252299785614	3.3844116	12261	0.023619298	0.007940937	1.7269883979413059	2	4
715	3	450	376.7058783173561	239.7250416278839	3.7922847	11799	0.17135803	0.047742378	1.4687884983917103	3	4
716	0	716	270.6656958758831	136.67768895626068	2.789141	11650	0.27075303	0.0654086	0.0	0	1
717	0	717	417.74513602256775	256.8291688412428	3.979887	10995	0.0040893443	0.0010866418	0.0	0	7
717	1	444	417.2972810268402	257.02344844676554	3.3706644	11127	0.0011726117	0.00032729428	0.48817892449407324	1	7
717	2	490	417.78255338966846	256.9017992913723	3.6308718	11312	0.011872742	0.003254232	0.5002877003613088	2	7
